,,,,,,,,,,Tue Nov 26 12:21:44 2019,202916,1,-2.13,-11.55,3.79,2.15,-2.38,-0.18,"1
",Tue Nov 26 12:35:30 2019,231245,2,0.63,-2.71,8.27,-5.05,2.51,-1.05,"1
"
,,,,,,,,,,Tue Nov 26 12:21:44 2019,202917,1,-2.12,-11.63,3.8,2.23,-2.41,0.05,"1
",Tue Nov 26 12:35:30 2019,231246,2,0.64,-2.68,8.29,-5.02,2.65,-1.06,"1
"
,,,,,,,,,,Tue Nov 26 12:21:44 2019,202918,1,-2.12,-11.66,3.79,2.27,-2.84,0.1,"1
",Tue Nov 26 12:35:30 2019,231247,2,0.6,-2.71,8.26,-5.35,2.48,-1.39,"1
"
,,,,,,,,,,Tue Nov 26 12:21:44 2019,202919,1,-2.08,-11.73,3.79,2.15,-3.15,0.33,"1
",Tue Nov 26 12:35:30 2019,231248,2,0.55,-2.74,8.28,-4.95,1.72,-1.8,"1
"
,,,,,,,,,,Tue Nov 26 12:21:44 2019,202920,1,-2.09,-11.55,3.84,1.7,-3.08,0.22,"1
",Tue Nov 26 12:35:30 2019,231249,2,0.6,-2.68,8.36,-4.79,1.19,-1.5,"1
"
,,,,,,,,,,Tue Nov 26 12:21:44 2019,202921,1,-2.05,-11.58,3.86,1.71,-2.6,0.6,"1
",Tue Nov 26 12:35:30 2019,231250,2,0.71,-2.62,8.37,-4.46,1.44,-1.59,"1
"
,,,,,,,,,,Tue Nov 26 12:21:44 2019,202922,1,-2.07,-11.59,3.82,1.85,-2.18,0.67,"1
",Tue Nov 26 12:35:30 2019,231251,2,0.62,-2.67,8.28,-4.78,1.43,-1.5,"1
"
,,,,,,,,,,Tue Nov 26 12:21:44 2019,202923,1,-2.11,-11.59,3.78,1.89,-2.28,0.63,"1
",Tue Nov 26 12:35:30 2019,231252,2,0.65,-2.69,8.31,-5.09,1.98,-1.5,"1
"
,,,,,,,,,,Tue Nov 26 12:21:45 2019,202924,1,-2.17,-11.58,3.86,2.08,-2.38,0.34,"1
",Tue Nov 26 12:35:31 2019,231253,2,0.69,-2.71,8.33,-5.37,2.53,-1.08,"1
"
,,,,,,,,,,Tue Nov 26 12:21:45 2019,202925,1,-2.1,-11.6,3.78,2.03,-2.55,-0.15,"1
",Tue Nov 26 12:35:31 2019,231254,2,0.75,-2.7,8.28,-5.34,2.33,-0.91,"1
"
,,,,,,,,,,Tue Nov 26 12:21:45 2019,202926,1,-2.11,-11.65,3.79,2.07,-2.56,0.11,"1
",Tue Nov 26 12:35:31 2019,231255,2,0.7,-2.73,8.32,-4.73,2.25,-1.26,"1
"
